"nome","resumo","coordenador"
"JUSTIÇA MEMORIA E REPARAÇÃO","Em breve este conteúdo estará disponível.","Maria Ventura "
"EDUCAÇÃO DECOLONIAL E A SOCIOLOGIA: A FORMAÇÃO DE REDES ENTRE UERJ E INSTITUIÇÕES DOS PALOPS","Em breve este conteúdo estará disponível.","Rodrigo De Souza Pain "
"A SOCIOLOGIA FRENTE À REFORMA DO ENSINO MÉDIO ÀS REFORMAS CURRICULARES E AOS NOVOS LIVROS DIDÁTICOS","Em breve este conteúdo estará disponível.","Walace Ferreira "
